"id","mechanic"
5226,"Hexagon Grid"
5226,"Simulation"
37370,"Area Majority / Influence"
37370,"Hand Management"
186185,"Player Elimination"
29117,"Hand Management"
29117,"Tile Placement"
310968,"Area Majority / Influence"
310968,"Dice Rolling"
310968,"End Game Bonuses"
310968,"Increase Value of Unchosen Resources"
38784,"Dice Rolling"
38784,"Modular Board"
38784,"Point to Point Movement"
38784,"Simulation"
38784,"Variable Player Powers"
7567,"Pattern Building"
30081,"Paper-and-Pencil"
66533,"Campaign / Battle Card Driven"
66533,"Hexagon Grid"
299544,"Set Collection"
13989,"Roll / Spin and Move"
42311,"Roll / Spin and Move"
11473,"Hexagon Grid"
86174,"Tile Placement"
10631,"Hand Management"
10631,"Secret Unit Deployment"
10631,"Trading"
131812,"Hand Management"
131812,"Simultaneous Action Selection"
131812,"Storytelling"
131812,"Voting"
26578,"Stacking and Balancing"
244150,"Dice Rolling"
244150,"Set Collection"
56208,"Dice Rolling"
56208,"Hexagon Grid"
109070,"Action Points"
109070,"Auction/Bidding"
109070,"Card Drafting"
109070,"Dice Rolling"
109070,"Secret Unit Deployment"
244076,"Deck Bag and Pool Building"
244076,"Point to Point Movement"
244076,"Variable Player Powers"
161206,"Hand Management"
161206,"Player Elimination"
161206,"Variable Player Powers"
196220,"Card Drafting"
196220,"Deck Bag and Pool Building"
196220,"Take That"
196220,"Variable Player Powers"
3045,"Area Movement"
3045,"Pick-up and Deliver"
174468,"Hand Management"
4999,"Commodity Speculation"
4999,"Roll / Spin and Move"
4999,"Set Collection"
4999,"Trading"
254149,"Pattern Recognition"
237704,"Voting"
51429,"Action Points"
51429,"Dice Rolling"
21935,"Grid Movement"
122711,"Hexagon Grid"
136265,"Chit-Pull System"
136265,"Grid Movement"
284981,"Dice Rolling"
284981,"Events"
284981,"Measurement Movement"
55999,"Dice Rolling"
55999,"Grid Movement"
55999,"Simulation"
55999,"Square Grid"
18288,"Point to Point Movement"
303981,"Hand Management"
303981,"Take That"
303981,"Variable Player Powers"
324884,"Dice Rolling"
4455,"Area Movement"
4455,"Dice Rolling"
4455,"Simulation"
10353,"Card Drafting"
10353,"Dice Rolling"
144486,"Memory"
6713,"Auction/Bidding"
6713,"Player Elimination"
6713,"Roll / Spin and Move"
6713,"Set Collection"
6713,"Trading"
9909,"Area Movement"
9909,"Dice Rolling"
9909,"Solo / Solitaire Game"
150197,"Area Majority / Influence"
150197,"Area Movement"
150197,"Dice Rolling"
150197,"Minimap Resolution"
150197,"Movement Points"
150197,"Simulation"
8621,"Point to Point Movement"
37741,"Dice Rolling"
41857,"Roll / Spin and Move"
27335,"Hidden Roles"
27335,"Trick-taking"
267404,"Dice Rolling"
267404,"Line of Sight"
267404,"Measurement Movement"
267404,"Simulation"
218590,"Modular Board"
218590,"Simultaneous Action Selection"
218590,"Tile Placement"
260282,"Player Elimination"
260282,"Set Collection"
260282,"Take That"
38353,"Dice Rolling"
25302,"Hexagon Grid"
343282,"Hand Management"
343282,"Hot Potato"
343282,"Player Elimination"
343282,"Push Your Luck"
91442,"Hand Management"
91442,"Point to Point Movement"
282255,"Trick-taking"
5743,"Betting and Bluffing"
5743,"Hand Management"
8533,"Tile Placement"
3240,"Area-Impulse"
129603,"Hand Management"
129603,"Role Playing"
129603,"Team-Based Game"
129603,"Variable Player Powers"
129603,"Voting"
8963,"Area Movement"
8963,"Dice Rolling"
8963,"Role Playing"
8963,"Simulation"
8963,"Variable Player Powers"
38299,"Chit-Pull System"
38299,"Grid Movement"
38299,"Hexagon Grid"
38299,"Line of Sight"
38299,"Movement Points"
38299,"Simulation"
142996,"Dice Rolling"
142996,"Hexagon Grid"
142996,"Scenario / Mission / Campaign Game"
142996,"Simulation"
10611,"Hexagon Grid"
166215,"Trick-taking"
266381,"Deck Bag and Pool Building"
266381,"Pattern Building"
266381,"Tile Placement"
270512,"Commodity Speculation"
270512,"Finale Ending"
14146,"Slide/Push"
329293,"Drafting"
329293,"Race"
329293,"Simultaneous Action Selection"
329293,"Speed Matching"
329293,"Sudden Death Ending"
69815,"Area Movement"
22999,"Set Collection"
159384,"Area Majority / Influence"
159384,"Hexagon Grid"
159384,"Modular Board"
3330,"Simulation"
143403,"Acting"
143403,"Storytelling"
18256,"Tile Placement"
206594,"Card Drafting"
206594,"Player Elimination"
206594,"Set Collection"
206594,"Simultaneous Action Selection"
73244,"Hexagon Grid"
73244,"Simulation"
116739,"Area Majority / Influence"
116739,"Point to Point Movement"
279056,"Trick-taking"
316915,"Action/Event"
316915,"Campaign / Battle Card Driven"
316915,"Cooperative Game"
316915,"Grid Movement"
316915,"Push Your Luck"
316915,"Tile Placement"
316915,"Variable Player Powers"
316915,"Worker Placement Different Worker Types"
188527,"Hand Management"
9118,"Dice Rolling"
9118,"Hexagon Grid"
9118,"Simulation"
35934,"Set Collection"
35934,"Tile Placement"
266769,"Area Majority / Influence"
266769,"Worker Placement"
144253,"Area Majority / Influence"
144253,"Area Movement"
144253,"Dice Rolling"
144253,"Minimap Resolution"
144253,"Movement Points"
144253,"Simulation"
195149,"Hand Management"
195149,"Player Elimination"
195149,"Take That"
195149,"Team-Based Game"
316625,"Card Play Conflict Resolution"
316625,"Events"
316625,"Hand Management"
316625,"Programmed Movement"
316625,"Simultaneous Action Selection"
316625,"Take That"
316625,"Variable Player Powers"
260709,"Memory"
260709,"Set Collection"
258184,"Dice Rolling"
258184,"Hexagon Grid"
258184,"Solo / Solitaire Game"
288080,"Deck Bag and Pool Building"
288080,"Dice Rolling"
219410,"Trick-taking"
145872,"Dice Rolling"
174046,"Dice Rolling"
174046,"Variable Player Powers"
233854,"Memory"
233854,"Secret Unit Deployment"
233854,"Variable Player Powers"
179628,"Pattern Recognition"
313070,"Card Drafting"
313070,"Push Your Luck"
39124,"Card Drafting"
39124,"Hand Management"
39124,"Pattern Building"
39124,"Set Collection"
89404,"Trick-taking"
127434,"Area Majority / Influence"
127434,"Pick-up and Deliver"
127434,"Trading"
300088,"Cooperative Game"
210406,"Campaign / Battle Card Driven"
210406,"Hand Management"
210406,"Player Elimination"
120770,"Campaign / Battle Card Driven"
120770,"Hand Management"
120770,"Variable Player Powers"
102253,"Card Drafting"
102253,"Deck Bag and Pool Building"
102253,"Dice Rolling"
102253,"Hand Management"
102253,"Simulation"
24923,"Enclosure"
11561,"Dice Rolling"
11561,"Grid Movement"
11561,"Hexagon Grid"
11561,"Simulation"
16457,"Hexagon Grid"
224596,"Action Points"
224596,"Campaign / Battle Card Driven"
224596,"Dice Rolling"
224596,"Point to Point Movement"
224596,"Solo / Solitaire Game"
49038,"Action Points"
49038,"Dice Rolling"
49038,"Simulation"
258775,"Pattern Building"
258775,"Push Your Luck"
19530,"Pattern Building"
19530,"Pattern Recognition"
176523,"Hand Management"
333255,"Cooperative Game"
333255,"Deck Bag and Pool Building"
333255,"Modular Board"
333255,"Scenario / Mission / Campaign Game"
333255,"Worker Placement"
180311,"Deck Bag and Pool Building"
180311,"Hand Management"
175923,"Card Drafting"
175923,"Take That"
6883,"Cooperative Game"
6883,"Dice Rolling"
6883,"Modular Board"
6574,"Hand Management"
6574,"Pattern Building"
9947,"Pick-up and Deliver"
9947,"Point to Point Movement"
9947,"Set Collection"
3649,"Roll / Spin and Move"
3649,"Set Collection"
268377,"Dice Rolling"
268377,"Push Your Luck"
9156,"Auction/Bidding"
9156,"Trick-taking"
160420,"Cooperative Game"
160420,"Team-Based Game"
6848,"Dice Rolling"
6848,"Modular Board"
5885,"Pattern Recognition"
278484,"Roll / Spin and Move"
15483,"Hexagon Grid"
15483,"Simulation"
20429,"Dice Rolling"
20429,"Hexagon Grid"
20429,"Simulation"
20429,"Zone of Control"
11071,"Betting and Bluffing"
11071,"Hand Management"
230976,"Card Drafting"
230976,"Hand Management"
230976,"Set Collection"
3096,"Hand Management"
3096,"Modular Board"
3096,"Set Collection"
5348,"Hexagon Grid"
9420,"Memory"
208888,"Dice Rolling"
223329,"Dice Rolling"
223329,"Paper-and-Pencil"
165828,"Card Drafting"
10368,"Memory"
10368,"Real-Time"
88704,"Pattern Recognition"
7060,"Grid Movement"
7060,"Secret Unit Deployment"
7060,"Simulation"
7060,"Static Capture"
7060,"Variable Set-up"
150422,"Hexagon Grid"
27546,"Dice Rolling"
27546,"Roll / Spin and Move"
17785,"Grid Movement"
13863,"Area Majority / Influence"
13863,"Grid Movement"
32330,"Dice Rolling"
32330,"Grid Movement"
32330,"Hexagon Grid"
32330,"Simulation"
161528,"Voting"
180654,"Action Queue"
180654,"Roll / Spin and Move"
8619,"Line Drawing"
8619,"Team-Based Game"
4585,"Roll / Spin and Move"
4585,"Set Collection"
8847,"Tile Placement"
32464,"Roll / Spin and Move"
32464,"Take That"
4042,"Line Drawing"
2357,"Roll / Spin and Move"
152822,"Dice Rolling"
12737,"Modular Board"
247488,"Auction/Bidding"
247488,"Market"
247488,"Set Collection"
247488,"Simultaneous Action Selection"
4147,"Dice Rolling"
4147,"Grid Movement"
4147,"Hexagon Grid"
4147,"Simulation"
31235,"Card Drafting"
165888,"Commodity Speculation"
165888,"Hand Management"
165888,"Simulation"
261738,"Dice Rolling"
261738,"Paper-and-Pencil"
153811,"Grid Movement"
153811,"Modular Board"
153811,"Point to Point Movement"
93867,"Action Points"
93867,"Hexagon Grid"
178569,"Hand Management"
2634,"Betting and Bluffing"
2634,"Simultaneous Action Selection"
16957,"Secret Unit Deployment"
16957,"Simulation"
16957,"Team-Based Game"
205345,"Card Drafting"
806,"Auction/Bidding"
806,"Crayon Rail System"
806,"Stock Holding"
131126,"Dice Rolling"
251593,"Card Drafting"
251593,"Hand Management"
321711,"Cooperative Game"
321711,"Stacking and Balancing"
223590,"Dice Rolling"
223590,"Grid Movement"
223590,"Hexagon Grid"
223590,"Movement Points"
223590,"Simulation"
4285,"Dice Rolling"
4285,"Hexagon Grid"
60210,"Hand Management"
60210,"Set Collection"
271820,"Dice Rolling"
271820,"Grid Movement"
271820,"Hexagon Grid"
271820,"Movement Points"
271820,"Ratio / Combat Results Table"
271820,"Simulation"
271820,"Zone of Control"
297374,"Area Movement"
297374,"Area-Impulse"
297374,"Dice Rolling"
297374,"Movement Points"
297374,"Simulation"
37059,"Auction/Bidding"
37059,"Card Drafting"
4441,"Card Drafting"
4441,"Hand Management"
4441,"Line Drawing"
4441,"Team-Based Game"
4441,"Trading"
10307,"Card Drafting"
10307,"Chit-Pull System"
10307,"Dice Rolling"
10307,"Hand Management"
10307,"Role Playing"
10307,"Roll / Spin and Move"
10307,"Variable Phase Order"
10307,"Variable Player Powers"
35658,"Dice Rolling"
35658,"Events"
35658,"Once-Per-Game Abilities"
35658,"Paper-and-Pencil"
35658,"Simulation"
35658,"Track Movement"
35658,"Variable Set-up"
19447,"Dice Rolling"
19447,"Roll / Spin and Move"
19447,"Set Collection"
19447,"Simulation"
17792,"Pattern Building"
266651,"Hand Management"
266651,"Player Elimination"
266651,"Set Collection"
267832,"Hand Management"
267832,"Simultaneous Action Selection"
8960,"Area Movement"
8960,"Dice Rolling"
3255,"Roll / Spin and Move"
3255,"Stock Holding"
235807,"Area Majority / Influence"
235807,"Cooperative Game"
235807,"Push Your Luck"
235807,"Storytelling"
35901,"Pattern Recognition"
210901,"Memory"
210901,"Pattern Recognition"
210901,"Simultaneous Action Selection"
168390,"Pattern Recognition"
168390,"Set Collection"
347900,"Dice Rolling"
347900,"Push Your Luck"
347900,"Solo / Solitaire Game"
25476,"Dice Rolling"
25476,"Grid Movement"
25476,"Hexagon Grid"
25476,"Movement Points"
25476,"Ratio / Combat Results Table"
25476,"Simulation"
25476,"Zone of Control"
330555,"Dice Rolling"
217197,"Hexagon Grid"
217197,"Zone of Control"
1343,"Dice Rolling"
1343,"Events"
1343,"Lose a Turn"
1343,"Point to Point Movement"
1343,"Race"
1343,"Set Collection"
1343,"Take That"
1343,"Trading"
1343,"Variable Player Powers"
7931,"Campaign / Battle Card Driven"
90930,"Pattern Recognition"
39636,"Action Points"
64142,"Area-Impulse"
64142,"Dice Rolling"
19186,"Grid Movement"
19186,"Square Grid"
124992,"Card Drafting"
124992,"Cooperative Game"
124992,"Hand Management"
124992,"Modular Board"
124992,"Tile Placement"
303548,"Pattern Building"
303548,"Pattern Recognition"
303548,"Set Collection"
303548,"Take That"
303548,"Tile Placement"
2101,"Bias"
2101,"Dice Rolling"
2101,"Grid Movement"
2101,"Hexagon Grid"
2101,"Movement Points"
2101,"Scenario / Mission / Campaign Game"
2101,"Simulation"
2101,"Variable Set-up"
5819,"Roll / Spin and Move"
65796,"Dice Rolling"
65796,"Hand Management"
236884,"Area Majority / Influence"
236884,"Area Movement"
236884,"Chit-Pull System"
236884,"Cooperative Game"
236884,"Dice Rolling"
236884,"Movement Points"
236884,"Simulation"
236884,"Variable Set-up"
1409,"Action Points"
1409,"Tile Placement"
99227,"Paper-and-Pencil"
3062,"Tile Placement"
7388,"Roll / Spin and Move"
6832,"Dice Rolling"
6832,"Hexagon Grid"
6832,"Line of Sight"
6832,"Simulation"
156406,"Card Drafting"
156406,"Dice Rolling"
156406,"Hexagon Grid"
156406,"Team-Based Game"
156406,"Variable Player Powers"
197075,"Dice Rolling"
31453,"Grid Movement"
284072,"Dice Rolling"
284072,"Hexagon Grid"
29019,"Auction/Bidding"
19188,"Simulation"
218165,"Hand Management"
218165,"Trick-taking"
67629,"Modular Board"
153368,"Dice Rolling"
153368,"Hexagon Grid"
153368,"Simulation"
9110,"Dice Rolling"
9110,"Hexagon Grid"
190737,"Card Drafting"
190737,"Dice Rolling"
190737,"Push Your Luck"
14459,"Auction/Bidding"
14459,"Player Elimination"
14459,"Roll / Spin and Move"
14459,"Set Collection"
14459,"Trading"
139026,"Dice Rolling"
139026,"Memory"
139026,"Pattern Building"
139026,"Pattern Recognition"
22045,"Paper-and-Pencil"
22045,"Simultaneous Action Selection"
265286,"Hand Management"
265286,"Role Playing"
265286,"Team-Based Game"
265286,"Variable Player Powers"
3944,"Roll / Spin and Move"
3944,"Set Collection"
32946,"Acting"
32946,"Hand Management"
32946,"Trading"
275349,"Pattern Building"
275349,"Tile Placement"
7811,"Area Majority / Influence"
7811,"Area Movement"
21652,"Hand Management"
315291,"Action/Event"
315291,"Dice Rolling"
315291,"Paper-and-Pencil"
315291,"Push Your Luck"
315291,"Solo / Solitaire Game"
315291,"Sudden Death Ending"
315291,"Worker Placement with Dice Workers"
240224,"Set Collection"
8638,"Roll / Spin and Move"
8638,"Set Collection"
8638,"Trading"
174529,"Auction/Bidding"
174529,"Dice Rolling"
43802,"Hexagon Grid"
43802,"Ratio / Combat Results Table"
43802,"Simulation"
306142,"Simultaneous Action Selection"
306142,"Single Loser Game"
306142,"Voting"
277892,"Card Drafting"
8452,"Dice Rolling"
8452,"Grid Movement"
8452,"Hexagon Grid"
8452,"Simulation"
8057,"Dice Rolling"
8057,"Hexagon Grid"
9847,"Action Points"
9847,"Area Movement"
9847,"Dice Rolling"
153056,"Hexagon Grid"
11924,"Pattern Building"
11924,"Roll / Spin and Move"
17183,"Auction/Bidding"
17183,"Trick-taking"
224454,"Grid Movement"
224454,"Network and Route Building"
224454,"Point to Point Movement"
2572,"Action Timer"
255597,"Dice Rolling"
191216,"Action Points"
191216,"Dice Rolling"
191216,"Hand Management"
282437,"Campaign / Battle Card Driven"
32684,"Card Drafting"
32684,"Roll / Spin and Move"
275085,"Memory"
2097,"Action Queue"
2097,"Area Majority / Influence"
2097,"Area Movement"
2097,"Area-Impulse"
2097,"Dice Rolling"
2097,"Events"
2097,"Paper-and-Pencil"
2097,"Player Judge"
2097,"Secret Unit Deployment"
2097,"Simultaneous Action Selection"
2097,"Variable Set-up"
182136,"Betting and Bluffing"
166927,"Push Your Luck"
292961,"Betting and Bluffing"
292961,"Hand Management"
292961,"Variable Player Powers"
802,"Hexagon Grid"
207828,"Deck Bag and Pool Building"
207828,"Dice Rolling"
207828,"Hand Management"
207828,"Role Playing"
207828,"Take That"
207828,"Variable Player Powers"
6453,"Cooperative Game"
6453,"Dice Rolling"
6453,"Pick-up and Deliver"
9844,"Dice Rolling"
9844,"Hexagon Grid"
9844,"Simulation"
231587,"Hand Management"
231587,"Push Your Luck"
41958,"Dice Rolling"
41958,"Push Your Luck"
41958,"Set Collection"
7981,"Pattern Building"
14354,"Dice Rolling"
14354,"Grid Movement"
14354,"Hexagon Grid"
14354,"Movement Points"
14354,"Ratio / Combat Results Table"
14354,"Simulation"
14354,"Zone of Control"
133842,"Tile Placement"
264154,"Dice Rolling"
264154,"Push Your Luck"
264154,"Score-and-Reset Game"
264154,"Take That"
264154,"Trick-taking"
95810,"Set Collection"
12675,"Card Drafting"
12675,"Memory"
12675,"Pattern Recognition"
12675,"Set Collection"
6806,"Hand Management"
6806,"Secret Unit Deployment"
330593,"Dice Rolling"
235926,"Dice Rolling"
235926,"Grid Movement"
235926,"Hexagon Grid"
235926,"Simulation"
235926,"Zone of Control"
8644,"Acting"
8644,"Roll / Spin and Move"
179561,"Storytelling"
35457,"Dice Rolling"
35457,"Grid Movement"
35457,"Hexagon Grid"
35457,"Movement Points"
35457,"Ratio / Combat Results Table"
35457,"Scenario / Mission / Campaign Game"
35457,"Simulation"
35457,"Variable Set-up"
35457,"Zone of Control"
4951,"Card Drafting"
4951,"Hand Management"
4951,"Set Collection"
4951,"Trick-taking"
775,"Hand Management"
12649,"Roll / Spin and Move"
12649,"Set Collection"
12649,"Trading"
20311,"Auction/Bidding"
20311,"Roll / Spin and Move"
20311,"Set Collection"
20311,"Trading"
46991,"Dice Rolling"
46991,"Grid Movement"
46991,"Hexagon Grid"
46991,"Line of Sight"
46991,"Ratio / Combat Results Table"
46991,"Zone of Control"
255732,"Tile Placement"
83658,"Pattern Recognition"
212042,"Area Movement"
318551,"Auction/Bidding"
189735,"Card Drafting"
189735,"Hand Management"
189735,"Player Elimination"
189735,"Take That"
294252,"Chaining"
294252,"Hand Management"
294252,"Turn Order: Progressive"
226115,"Action Points"
226115,"Campaign / Battle Card Driven"
226115,"Dice Rolling"
226115,"Point to Point Movement"
226115,"Simulation"
12936,"Hand Management"
12936,"Memory"
12936,"Tile Placement"
37997,"Cooperative Game"
37997,"Dice Rolling"
37997,"Role Playing"
37997,"Storytelling"
11027,"Area Majority / Influence"
11027,"Area Movement"
11027,"Card Drafting"
11027,"Income"
11027,"Player Elimination"
10893,"Card Drafting"
10893,"Dice Rolling"
10893,"Memory"
10893,"Role Playing"
10893,"Team-Based Game"
10893,"Trading"
10893,"Voting"
209976,"Card Drafting"
209976,"Hand Management"
209976,"Memory"
209976,"Set Collection"
12506,"Hexagon Grid"
