"id","designer"
2955,"Michael Kiesling"
2955,"Wolfgang Kramer"
1353,"Peter Sarrett"
65532,"Richard Launius"
157526,"Yuri Zhuravljov"
41916,"Dirk Baumann"
150145,"Brent Beck"
150145,"Jeffrey Beck"
181810,"Daniel Solis"
224783,"Marc Neidlinger"
714,"Robert Harris"
58421,"Acchittocca"
58421,"Flaminia Brasini"
58421,"Virginio Gigli"
58421,"Stefano Luperto"
58421,"Antonio Tinto"
168584,"Seiji Kanai"
266083,"Reiner Knizia"
126792,"Yoann Levet"
163166,"Ted Alspach"
163166,"Akihisa Okui"
1382,"Reiner Knizia"
199,"Andreas Seyfarth"
157809,"Rustan Håkansson"
904,"Reiner Knizia"
102104,"Andrew Looney"
176734,"Tom Jolly"
176734,"Luke Laurie"
154246,"Stefan Feld"
206941,"Helmut Ohley"
241724,"Haakon Gaarder"
554,"Gerd Fenchel"
244711,"Simone Luciani"
244711,"Nestore Mangone"
1897,"Klaus Teuber"
157403,"Sebastian Bleasdale"
4143,"Theo Coster"
4143,"Ora Coster"
4143,"Theora Design"
270844,"Joanna Kijanka"
270844,"Ignacy Trzewiczek"
181521,"Justin Kemppainen"
181521,"Adam Sadler"
181521,"Brady Sadler"
25071,"J. H. G. Hendriks"
25071,"Steve Jackson (I)"
10640,"Christian T. Petersen"
10640,"Kevin Wilson"
152162,"Mike Fitzgerald"
233247,"James Kniffen"
265188,"Matthias Cramer"
120,"Klaus Teuber"
113997,"Oleksandr Nevskiy"
113997,"Oleg Sidorenko"
12962,"Richard Breese"
8989,"Michael Schacht"
145659,"Ed Marriott"
221,"Michael Gray"
36345,"Andrew Looney"
251678,"Hjalmar Hach"
251678,"Lorenzo Silva"
144592,"Etienne Espreman"
421,"Francis Tresham"
296912,"Grant Rodiek"
175640,"Vital Lacerda"
28,"Steve Jackson (I)"
8125,"Claudia Hely"
8125,"Roman Pelek"
188866,"Ron Gonzalo García"
156858,"Philip duBarry"
4636,"Leo Colovini"
9440,"Michael Kiesling"
9440,"Wolfgang Kramer"
266507,"Andy Clautice"
266507,"Paul Dennen"
212402,"Tim Eisner"
233020,"Rob Daviau"
233020,"JR Honeycutt"
233020,"Justin D. Jacobson"
233020,"Chuck Kennedy"
233020,"Bruce Lund"
234277,"Uwe Rosenberg"
139976,"Sandy Petersen"
139976,"Lincoln Petersen"
27364,"William Attia"
66505,"Stefan Feld"
28259,"Curt Covert"
205359,"Corey Konieczka"
205359,"Lukas Litzsinger"
163745,"James Kniffen"
163745,"Christian T. Petersen"
317985,"Dennis K. Chan"
155969,"Scott Almes"
234,"Mark Simonitch"
42776,"Corey Konieczka"
121297,"Ben Pinchback"
121297,"Matt Riddle"
25021,"Matt Calkins"
193621,"(Uncredited)"
196326,"Seiji Kanai"
196326,"John Zinser"
32125,"Friedemann Friese"
179572,"Vangelis Bagiartakis"
33154,"Josh Cappel"
33154,"Adam Gertzbein"
4095,"Steve Jackson (I)"
2136,"(Uncredited)"
104710,"Tom Jolly"
104710,"Kevin Wilson"
306735,"Jason Holt"
306735,"Tomáš Uhlíř"
283355,"Bill Eberle"
283355,"Jack Kittredge"
283355,"Peter Olotka"
269144,"Benjamin Schwer"
142326,"Ryan Laukat"
43528,"Michael Rieneck"
43528,"Stefan Stadler"
134253,"A. J. Porfirio"
119,"Reiner Knizia"
258036,"Matthew OMalley"
258036,"Ben Rosset"
140603,"Peter Hawes"
119432,"Tony Boydell"
43868,"Guillaume Blossier"
43868,"Frédéric Henry"
204305,"Suzanne Goldberg"
204305,"Gary Grady"
204305,"Jérôme Ropert"
70512,"Stefan Feld"
193214,"Cédric Millet"
91,"Ted Raicer"
283948,"Simone Luciani"
283948,"Daniele Tascini"
9203,"Andrea Angiolino"
9203,"Pier Giorgio Paglia"
116998,"Edward Bolme"
116998,"Mike Elliott"
116998,"Mark Wootton"
242639,"Marc Paquien"
19600,"Mac Gerdts"
2346,"Kris Burm"
134352,"Alan Gerding"
134352,"Sean McCoy"
171669,"Cédrick Chaboussit"
124,"Doris Matthäus"
124,"Frank Nestel"
295486,"Reiner Knizia"
42052,"Vital Lacerda"
207336,"Kalle Malmioja"
260428,"Matt Leacock"
260428,"Paolo Mori"
295947,"Randy Flynn"
158900,"Antoine Bauza"
119788,"Andrea Chiarvesio"
119788,"Pierluca Zizzi"
262215,"Alexander Pfister"
16496,"Stefan Feld"
198454,"Chris Darsaklis"
4324,"Stephen Baker"
4324,"Jean-René Vernes"
4324,"Barry Yearsley"
62227,"Volko Ruhnke"
170561,"Isaias Vallejo"
193558,"Stefan Feld"
175621,"Robert Dougherty"
35815,"Jason C. Hill"
30957,"Karl-Heinz Schmiel"
181687,"Adrian Abela"
181687,"David Chircop"
26990,"Franz-Benno Delonge"
26990,"Thomas Ewert"
494,"Wolfgang Riedesser"
143515,"Michael Kiesling"
143515,"Wolfgang Kramer"
226320,"Hoby Chou"
226320,"Vienna Chou"
274637,"Rob Daviau"
274637,"Justin D. Jacobson"
169255,"Nate French"
169255,"Eric M. Lang"
154809,"Nuno Bizarro Sentieiro"
154809,"Paulo Soledade"
361,"David Parlett"
553,"Jon Darbro"
925,"Dimitry Davidoff"
925,"Andrew Plotkin"
224,"Gary Dicken"
224,"Steve Kendall"
224,"Phil Kendall"
150999,"Tom Cleaver"
113401,"Frédéric Henry"
2386,"(Uncredited)"
137988,"Raphaël Guiton"
137988,"Jean-Baptiste Lullien"
137988,"Nicolas Raoult"
1159,"Philippe Keyaerts"
197443,"Tim Fowers"
284435,"Uwe Rosenberg"
284435,"Corné van Moorsel"
176165,"Sami Laakso"
132,"Wolfgang Lüdtke"
18100,"Michael Schacht"
194626,"Ken Gruhl"
194626,"Quentin Weir"
104347,"Michael Rieneck"
41002,"Paolo Mori"
216734,"Nate Chatellier"
216734,"Manny Trembley"
121288,"Jean-Louis Roubira"
153065,"Michael Kiesling"
153065,"Wolfgang Kramer"
18803,"Holger Bösch"
2338,"Klaus Teuber"
5737,"Klaus Teuber"
1041,"Alan R. Moon"
1041,"Aaron Weissblum"
106217,"Greg Daigle"
104363,"Bill Eberle"
104363,"John Goodenough"
104363,"Jack Kittredge"
104363,"Corey Konieczka"
104363,"Peter Olotka"
104363,"Christian T. Petersen"
218121,"Stan Kordonskiy"
218121,"Mike Nudd"
308765,"Vladimír Suchý"
129948,"Michael Kiesling"
129948,"Wolfgang Kramer"
298047,"Andrea Chiarvesio"
298047,"Eric M. Lang"
12902,"Klaus-Jürgen Wrede"
94362,"Corey Konieczka"
238992,"Johnny ONeal"
238992,"Christopher ONeal"
244536,"Scott Almes"
197070,"Raphaël Guiton"
197070,"Jean-Baptiste Lullien"
197070,"Nicolas Raoult"
54137,"Francesco Rotta"
151347,"D. Brad Talton Jr."
239464,"Jon Mietling"
228504,"Josh Wood"
1403,"Stefan Dorra"
5048,"Eleanor Abbott"
5894,"Chuck Foley"
5894,"Reyn Guyer"
5894,"Neil W. Rabens"
94,"Alan R. Moon"
82168,"Mario Porpora"
82168,"Pietro Righi Riva"
82168,"Luca Francesco Rossi"
82168,"Nicolò Tedeschi"
217085,"Jason Harner"
217085,"Matthew Ransom"
35497,"Friedemann Friese"
25643,"Rüdiger Dorn"
34887,"Philip duBarry"
19777,"Jeroen Doumen"
19777,"Joris Wiersinga"
195314,"Eduardo Baraf"
195314,"Steve Finn"
144553,"Frédéric Henry"
160010,"Frédéric Henry"
160010,"Antoine Bauza"
160010,"Pascal Bernard"
160010,"Bruno Cathala"
160010,"Croc"
160010,"Ludovic Maublanc"
160010,"Laurent Pouchain"
18258,"Bruno Cathala"
18258,"Bruno Faidutti"
148319,"BakaFire"
52461,"Michiel Justin Elliott Hendriks"
95527,"Nuno Bizarro Sentieiro"
95527,"Paulo Soledade"
156546,"Alex Hague"
156546,"Justin Vickers"
2596,"Bill Payne"
240,"Lewis Pulsipher"
232414,"Nick Bentley"
232414,"Dominic Crapuchettes"
232414,"Ben Goldman"
232414,"Brian ONeill"
29223,"Dominique Ehrhard"
19100,"Wolfgang Kramer"
170771,"Simone Romano"
170771,"Nunzio Surace"
191231,"Martin Wallace"
25568,"Sébastien Pauchon"
16747,"Carey Grayson"
16747,"Randy Nash"
16747,"Rick Soued"
142379,"Vital Lacerda"
98351,"Andrew Parks"
42487,"Reiner Knizia"
170,"David B. Bromley"
37628,"Sean Ross (I)"
218417,"Kevin Riley"
300531,"Peter Rustemeyer"
119506,"Brian Mayer"
5432,"(Uncredited)"
24742,"Sébastien Gigaudaut"
24742,"David Rakoto"
31563,"Corey Konieczka"
31563,"Christian T. Petersen"
31563,"Tim Uren"
177590,"Asger Harding Granerud"
177590,"Daniel Skjold Pedersen"
218333,"Scott Frisco"
218333,"Steven Strumpf"
13122,"Jeroen Doumen"
13122,"Joris Wiersinga"
528,"Kris Burm"
272738,"Prospero Hall"
328871,"Sydney Engelstein"
328871,"Jacob Fryxelius"
328871,"Nick Little (I)"
6887,"(Uncredited)"
187617,"Chris Taylor (I)"
180511,"Hervé Rigal"
1513,"Richard Berthold"
1513,"Don Greenwood"
1513,"Robert Haines"
180020,"Domingo Cabrero"
180020,"Carlos López"
180020,"Santi Santisteban"
252929,"Urtis Šulinskas"
132372,"Hope S. Hwang"
155873,"Friedemann Friese"
34127,"Alan R. Moon"
60,"Philippe Keyaerts"
145639,"Walter Schneider"
151022,"Mike Fitzgerald"
9625,"Martin Wallace"
219215,"Ted Alspach"
179172,"Joel Finch"
878,"Richard Borg"
878,"Mike Fitzgerald"
131325,"Frédéric Henry"
256,"Werner Hodel"
3685,"Tom Dalgliesh"
3685,"Jerry Taylor"
154458,"Jay Cormier"
154458,"Sen-Foong Lim"
1339,"Chris Dupuis"
1339,"Michael Gray"
1339,"Gary Gygax"
1339,"Larry Kessling"
1339,"David R. Megarry"
1339,"S. Schwab"
1339,"Steve Winter"
217861,"Masato Uesugi"
21632,"Thomas Lehmann"
1231,"Klaus Zoch"
103,"Jason B. McAllister"
103,"David A. Trampier"
87890,"Piotr Haraszczak"
87890,"Ignacy Trzewiczek"
183880,"James DAloisio"
183880,"Austin Rucker"
183880,"Craig Van Ness"
65515,"Fréderic Moyersoen"
15,"Bill Eberle"
15,"Jack Kittredge"
15,"Bill Norton"
15,"Peter Olotka"
21441,"Nicolas Oury"
36235,"Jeremy Holcomb"
36235,"Stephen McLaughlin"
191051,"Grégory Oliver"
986,"Hagen Dorgathen"
986,"Uwe Rosenberg"
22038,"Derek Carver"
22038,"Pierre Cléquin"
22038,"Bruno Faidutti"
22038,"Corey Konieczka"
6411,"Stefan Kögl"
35570,"Martin Wallace"
128996,"Beau Beckett"
128996,"Jeph Stahl"
38159,"Ted Alspach"
1117,"Rüdiger Koltze"
17025,"Reiner Knizia"
119591,"Stefan Feld"
88408,"David Gregg"
71671,"Cédric Lefebvre"
71671,"Fabrice Rabellino"
3737,"Marvin Glass"
3737,"John Spinello"
180852,"Scott Almes"
55600,"Vladimír Suchý"
206931,"Inka Brand"
206931,"Markus Brand"
176558,"Philippe des Pallières"
176558,"Loïc Lamy"
130176,"Gary Kim"
151004,"Paul Peterson"
29678,"Steve Jackson (I)"
168679,"Chih-Fan Chen"
39339,"Daniel Clark (I)"
39339,"Kevin Wilson"
245476,"Stefan Alexander"
22825,"John Goodenough"
22825,"Corey Konieczka"
22825,"Christian T. Petersen"
240196,"Rob Daviau"
240196,"Noah Cohen"
240196,"JR Honeycutt"
240196,"Ryan Miller"
240196,"Brian Neff"
240196,"Andrew Veen"
72225,"Vital Lacerda"
227224,"Isra C."
227224,"Shei S."
176083,"Martin Wallace"
211534,"Matthew Inman"
211534,"Elan Lee"
2165,"Takumi Akabane"
2165,"Tsunekaz Ishihara"
943,"Michael Michaels"
158275,"Mike Elliott"
158275,"Eric M. Lang"
205610,"Bruno Cathala"
18866,"Gordon Lamont"
18866,"Fraser Lamont"
26566,"Alex Rockwell"
175199,"Carl Chudyk"
226522,"Inka Brand"
226522,"Markus Brand"
4396,"Thorsten Gimmler"
131287,"Gil dOrey"
131287,"Nuno Bizarro Sentieiro"
131287,"Paulo Soledade"
192836,"Tim Puls"
34084,"Andreas Pelikan"
2163,"Richard Halliwell"
37196,"Craig Van Ness"
329465,"Alexander Schmidt (II)"
329465,"Jamey Stegmaier"
154386,"Nicolas Poncin"
235488,"Rüdiger Dorn"
131646,"Richard Hamblen"
131646,"Robert A. Kouba"
174785,"Serge Laget"
4491,"Tom Jolly"
256730,"Ryan Courtney"
17392,"Ed Beach"
297030,"Daniele Tascini"
297030,"Dávid Turczi"
95103,"Jason C. Hill"
197831,"David Carl"
197831,"Alex Hall"
197831,"Mat Hart"
197831,"Richard Loxam"
99975,"Frédéric Henry"
195043,"Antoine Bauza"
195043,"Masato Uesugi"
230244,"Sébastien Dujardin"
230244,"Xavier Georges"
230244,"Alain Orban"
30645,"Doug Eckhart"
118063,"Donald X. Vaccarino"
195544,"Kristian Čurla"
115,"Sid Sackson"
290236,"Jeff Chin"
290236,"Andrew Nerger"
231581,"Martin Wallace"
134453,"Antoine Bauza"
134453,"Bruno Cathala"
204836,"(Uncredited)"
243,"Don Greenwood"
245643,"Rüdiger Dorn"
146791,"Jason C. Hill"
205597,"Thomas Lehmann"
41010,"Marco Teubner"
314040,"Rob Daviau"
314040,"Matt Leacock"
117915,"Thomas Vande Ginste"
117915,"Wolf Plancke"
172047,"Eric M. Lang"
112138,"Murat Célébi"
112138,"Nicolas Degouy"
112138,"TOT"
270970,"Emerson Matsuuchi"
17053,"Miranda Evarts"
99875,"Scott Almes"
162286,"Gavan Brown"
162286,"Matt Tolman"
264241,"Trevor Benjamin"
264241,"Brett J. Gilbert"
244995,"Wolfgang Warsch"
8107,"Stephen Baker"
8107,"Barry Yearsley"
3307,"Dirk Henn"
172933,"Darren Kisgen"
39206,"Justin Oh"
244331,"Reiner Knizia"
215341,"Mike Elliott"
215341,"Bryan Reese"
215341,"Mark Wootton"
382,"Wolfgang Kramer"
204472,"Tim Pinder"
101785,"Emmanuel Aquin"
135382,"Mike Elliott"
135382,"Rob Heinsoo"
135382,"Jim Lin"
135382,"Gregory Marques"
135382,"Sean McCarthy"
135382,"Jay Schneider"
135382,"Rob Watkins"
159109,"Keren Philosophales"
159109,"Michael Shinall"
246684,"Ivan Lashin"
1410,"Frank Kohner"
1410,"Paul Kohner"
1410,"Fred Kroll"
241451,"Nick Little (I)"
241451,"Kevin Riley"
165950,"Stefan Kloß"
249,"Ronald Wettering"
340,"Doris Matthäus"
340,"Frank Nestel"
144797,"Trey Chambers"
129051,"Uwe Rosenberg"
481,"Leo Colovini"
551,"Richard Borg"
111341,"Jeroen Doumen"
111341,"Joris Wiersinga"
178336,"J. Alex Kevern"
67877,"Andrew Innes"
128667,"Emiliano Sciarra"
106662,"Friedemann Friese"
108784,"Robert Dougherty"
108784,"John Fiorillo"
108784,"Justin Gary"
108784,"Brian M. Kibler"
181345,"Roberto Fraga"
304420,"Stefan Feld"
11901,"(Uncredited)"
300877,"Uwe Rosenberg"
98229,"Vlaada Chvátil"
24417,"Corné van Moorsel"
142992,"Corey Young"
19999,"Thorsten Gimmler"
20545,"Rory OConnor"
1540,"Forest Brown"
1540,"L. R. Butch Leeper"
1540,"Jordan Weisman"
200954,"Vangelis Bagiartakis"
279537,"Matthew OMalley"
279537,"Ben Rosset"
619,"Günter Cornett"
491,"Michael Schacht"
198740,"Seiji Kanai"
45986,"Ignacy Trzewiczek"
202670,"Alan R. Moon"
66171,"Rüdiger Dorn"
21920,"Acchittocca"
21920,"Flaminia Brasini"
21920,"Virginio Gigli"
21920,"Stefano Luperto"
21920,"Antonio Tinto"
117985,"Klaus Teuber"
15985,"Jervis Johnson"
31999,"Kris Burm"
143185,"Paul Peterson"
855,"Michael Kiesling"
855,"Wolfgang Kramer"
106,"Mike Fitzgerald"
634,"Roberto Fraga"
85325,"Karol Madaj"
233678,"Uwe Rosenberg"
247367,"Jon Perry"
168917,"Paul Peterson"
277085,"Seiji Kanai"
277085,"Justin Kemppainen"
277085,"Alexandar Ortloff"
232988,"Stefan Feld"
232988,"Christoph Toussaint"
7,"Robert P. Moore"
638,"Richard Borg"
201,"Dirk Henn"
148261,"Rob Daviau"
148261,"JR Honeycutt"
224710,"Raphaël Guiton"
224710,"Jean-Baptiste Lullien"
224710,"Nicolas Raoult"
187377,"Julien Vergonjeanne"
230253,"Robert Dougherty"
230253,"Darwin Kastle"
105593,"Emely Brand"
105593,"Lukas Brand"
24827,"Susumu Kawasaki"
251412,"Chad DeShon"
31497,"Henrik Berg"
31497,"Åse Berg"
73171,"Christophe Boelinger"
1502,"Denys Fisher"
285967,"Eric M. Lang"
86955,"Steve Jackson (I)"
84419,"Jim Krohn"
302723,"Mr. Bistro"
302723,"J. Arthur Ellis"
302723,"Isaac Vega"
16267,"Franz-Benno Delonge"
185589,"Ryan Laukat"
191894,"藤田 真吾 (Shingo Fujita)"
191894,"Shotaro Nakashima"
191894,"大木基至 (Motoyuki Ohki)"
191894,"Hiromi Oikawa"
123096,"Geoff Engelstein"
123096,"Brian Engelstein"
123096,"Sydney Engelstein"
36553,"Michael Adams"
36553,"Peter Sarrett"
108906,"Jeff Horger"
108906,"Carla Horger"
902,"Marcel-André Casasola Merkle"
256916,"Mac Gerdts"
208895,"Jeffrey D. Allers"
128780,"Matt Eklund"
128780,"Phil Eklund"
128780,"Jim Gutt"
339,"Marsha J. Falco"
19526,"Klaus Teuber"
1035,"John Hill (I)"
71061,"Jakob Bonds"
146312,"Brian Yu"
19841,"Tomas Flodén"
111124,"Evan Derrick"
157789,"Carey Grayson"
145189,"Frédéric Henry"
141517,"Martin Wallace"
95064,"Gary Arant"
95064,"Robert Dougherty"
95064,"Ian Estrin"
95064,"John Fiorillo"
95064,"Justin Gary"
95064,"Brian M. Kibler"
95064,"Jeff Liu"
95064,"Ryan OConnor"
31016,"Chris Cieslik"
141423,"Kane Klenko"
79127,"Mike Elliott"
79127,"Bryan Kinsella"
79127,"Ethan Pasternack"
6707,"Glenn Drover"
223953,"Vangelis Bagiartakis"
223953,"Dávid Turczi"
215842,"Inka Brand"
215842,"Markus Brand"
195856,"Eric M. Lang"
191300,"Phil Walker-Harding"
12477,"Don Beyer"
12477,"Ray Eifler"
12477,"Steve Gross"
147303,"Klaus-Jürgen Wrede"
192455,"Ignacy Trzewiczek"
3284,"Rob Daviau"
3284,"Craig Van Ness"
875,"Jeroen Doumen"
875,"Joris Wiersinga"
12005,"Michael Rieneck"
30381,"Mac Gerdts"
25261,"William Grosselin"
25261,"Didier Poli"
275467,"Ondra Skoupý"
217,"Karl-Heinz Schmiel"
466,"Leo Colovini"
466,"Alex Randolph"
40393,"Reiner Knizia"
3931,"Serge Laget"
230933,"Stefan Feld"
230933,"Michael Rieneck"
31105,"Phil Walker-Harding"
1042,"Bruno Faidutti"
492,"Richard Breese"
37198,"Rob Daviau"
221318,"Scott Caputo"
715,"Bob Brechin"
715,"Brian Degas"
715,"Major P.R. Reid M.B.E."
715,"M.C."
354,"Klaus Palesch"
228660,"Chris Dupuis"
228660,"Mike Mearls"
285192,"Michał Gołębiowski"
285192,"Filip Miłuński"
55427,"Bruno Cathala"
55427,"Ludovic Maublanc"
233961,"Scott Almes"
128442,"John Goodenough"
128442,"Jason Walden"
125548,"D. Brad Talton Jr."
206051,"Kwaji"
206051,"Daichi Okano"
206051,"Kito Shinma"
206051,"ｱｷﾋﾛｲﾄｵ (Akihiro Itoh)"
168609,"Ryan Laukat"
122159,"Keith Baker"
3837,"Monty Stambler"
3837,"Ann Stambler"
192074,"Thorsten Gimmler"
12495,"Steve Kendall"
12495,"Phil Kendall"
215841,"Inka Brand"
215841,"Markus Brand"
41933,"Robert K. Gabhart"
271055,"Luke Laurie"
244115,"Gary Arant"
244115,"Justin Gary"
1544,"Laura Robinson"
1544,"Paul Toyne"
192860,"Antoine Bauza"
163839,"Mark K. Swanson"
191925,"Martin Nedergaard Andersen"
231733,"Dan Hallagan"
1261,"Stefan Dorra"
17240,"Michael Kiesling"
17240,"Wolfgang Kramer"
105037,"Sébastien Dujardin"
105037,"Xavier Georges"
105037,"Alain Orban"
123123,"D. Brad Talton Jr."
81453,"Friedemann Friese"
116954,"Reiner Knizia"
57925,"Reinhard Staupe"
170624,"Seth Jaffee"
527,"Kris Burm"
29934,"Cyril Demaegd"
15511,"Franz-Benno Delonge"
167698,"James DAloisio"
167698,"Ethan Fleischer"
167698,"Craig Van Ness"
245655,"Hjalmar Hach"
245655,"Lorenzo Silva"
156943,"Bernd Brunnhofer"
156943,"Karl-Heinz Schmiel"
160018,"Paul Peterson"
153064,"Brian Henk"
153064,"Clayton Skancke"
179303,"Darwin Kastle"
24800,"Uwe Eickert"
180680,"David Short"
298069,"John D. Clair"
21550,"Bernard Tavitian"
195560,"Jonathan Gilmour"
195560,"Ben Pinchback"
195560,"Matt Riddle"
160495,"Marco Canetta"
160495,"Stefania Niccolini"
17710,"Glenn Drover"
17710,"Larry Harris Jr."
17710,"Martin Wallace"
4099,"Richard Breese"
1515,"Elliot Rudell"
318084,"Ivan Lashin"
12194,"Steve Jackson (I)"
249381,"Klaus Zoch"
216600,"Joseph Z Chen"
216600,"Justin Faulkner"
205158,"Vlaada Chvátil"
156776,"Brad Andres"
156776,"Nate French"
156776,"Eric M. Lang"
40354,"Richard Sivél"
38386,"Inka Brand"
38386,"Markus Brand"
37120,"Bernd Eisenstein"
69552,"David Ausloos"
202426,"TauCeti Deichmann"
191876,"Günter Burkhardt"
142079,"Geoff Engelstein"
142079,"Sydney Engelstein"
40270,"Nate French"
40270,"Eric M. Lang"
297978,"Elizabeth Hargrave"
34297,"Holger Lanz"
284378,"Vital Lacerda"
16772,"Nicolas Normandon"
2181,"Harold Vanderbilt"
283393,"Ivan Tuzovsky"
120217,"Nicolas Normandon"
279254,"John D. Clair"
183571,"Tony Go"
172931,"Shanon Lyon"
172931,"Marisa Pena"
172931,"Colt Tipton-Johnson"
183562,"Alex Davy"
183562,"James Kniffen"
183562,"Corey Konieczka"
183562,"Jason Little"
183562,"Adam Sadler"
183562,"Brady Sadler"
3570,"Klaus Zoch"
4174,"Jeff Siadek"
987,"Andrew McNeil"
75449,"Andreas Steding"
57390,"Ryan Amos"
57390,"Marc Kelsey"
57390,"Aron West"
33451,"Cliff Bohm"
33451,"Geoff Bottone"
33451,"Colleen Skadl"
139898,"Ben Rosset"
256952,"Annick Lobet"
43022,"David Sirlin"
65901,"Martin Wallace"
168,"Darwin Bromley"
168,"Bill Fawcett"
13780,"Ralf Burkert"
38343,"Bruno Faidutti"
38343,"Serge Laget"
247236,"Ian Moss"
180040,"Rick Holzgrafe"
180040,"Isaias Vallejo"
271518,"Prospero Hall"
113289,"Jeff Ochs"
73369,"Ignacy Trzewiczek"
276894,"Alan R. Moon"
67492,"Robert A. Kouba"
398,"Reiner Knizia"
6830,"Kory Heath"
6830,"Andrew Looney"
300322,"Uwe Rosenberg"
90305,"Serge Laget"
128,"Peter Burley"
265402,"Jay Cormier"
265402,"Graeme Jahns"
255984,"Ryan Laukat"
244271,"Nate Chatellier"
244271,"Manny Trembley"
713,"Douglas Malewicki"
148203,"Werner Ernst George Muller"
183006,"Bernhard Lach"
183006,"Uwe Rapp"
196,"Urs Hostettler"
193949,"Aaron Dill"
193949,"John Kovaleski"
193949,"Sean Sweigart"
324856,"Thomas Sing"
18723,"Fabrizio Bonifacio"
18723,"Riccardo Crosa"
18723,"Massimiliano Enrico"
18723,"Chiara Ferlito"
18723,"Tim Uren"
190082,"Gabriele Mari"
190082,"Gianluca Santopietro"
1295,"Tom Braunlich"
1295,"Gary Gabrel"
241831,"Uwe Rosenberg"
129736,"Jacques Zeimet"
204516,"Beau Beckett"
204516,"Dave Kimmel"
204516,"Jeph Stahl"
271869,"Phil Walker-Harding"
177678,"Andrea Chiarvesio"
177678,"Pierluca Zizzi"
62222,"Richard Borg"
182189,"Richard Garfield"
908,"Rudi Hoffmann"
223740,"Jonathan Ying"
125921,"Klaus Teuber"
2679,"Gordon A. Barlow"
2679,"Marvin Glass"
2679,"Harvey Hank Kramer"
2679,"Burt Meyer"
1568,"Stephen Baker"
256570,"Benjamin Schwer"
129090,"Chris Leder"
10653,"James Ernest"
10653,"Michael Mulvihill"
10653,"Mike Selinker"
195162,"James Vaughan"
594,"Sid Sackson"
255692,"Thomas Lehmann"
42910,"Bernd Eisenstein"
23094,"Heinz-Georg Thiemann"
269511,"Andreas ode. Odendahl"
252153,"Francesco Testini"
252153,"Pierluca Zizzi"
1275,"Antler Productions"
1275,"Jay Moriarty"
215840,"Inka Brand"
215840,"Markus Brand"
216092,"Vincent Goyat"
234477,"Molly Glover"
234477,"Tom Jolly"
227072,"Rikki Tahta"
6351,"Jürgen P. Grunau"
6351,"Wolfgang Kramer"
6351,"Hans Raggan"
32441,"Jesper Bülow"
244654,"Martin Wallace"
291572,"Cole Wehrle"
303057,"Prospero Hall"
917,"(Uncredited)"
186751,"Benoit Vogt"
214032,"Isaac Childres"
125,"Reiner Knizia"
171011,"Thomas Lehmann"
258210,"Paolo Mori"
143405,"Shadi Torbey"
32341,"Jacques Zeimet"
217780,"Stefan Risthaus"
158435,"Paolo Mori"
218530,"Travis Hancock"
111799,"Jeff Grossman"
111799,"Volko Ruhnke"
75358,"John Bohrer"
5206,"Steve Jackson (I)"
194690,"Gil dOrey"
194690,"Antonio Sousa Lara"
23107,"Tom Jolly"
205716,"James Kniffen"
35052,"Larry Harris Jr."
13551,"Emanuele Ornella"
226518,"Inka Brand"
226518,"Markus Brand"
72991,"Michael Kiesling"
72991,"Wolfgang Kramer"
223750,"Jeff Beck (II)"
223750,"Tim Fowers"
65611,"Steve Jackson (I)"
16933,"Steve Jackson (I)"
3633,"Glenn Drover"
40760,"Jeffrey D. Allers"
40760,"Bernd Eisenstein"
3243,"Philippe des Pallières"
472,"Jakob Bonds"
472,"Dan Glimne"
1797,"Paul J. Gruen"
198525,"Jordan Goddard"
198525,"Mandy Goddard"
204,"Reiner Knizia"
156091,"Aaron Dill"
156091,"John Kovaleski"
156091,"Sean Sweigart"
16991,"Luke Hooper"
16991,"Michael Larson"
16991,"Del Segura"
270971,"Matt Leacock"
254386,"Glenn Drover"
230,"Richard Hamblen"
32116,"Andreas Seyfarth"
159503,"Joe Price"
159503,"JT Smith"
224597,"David Sanders"
85897,"Mike Elliott"
85897,"Brent Keith"
1260,"George S. Parker"
1260,"Grace Parker"
266830,"Gavin Birnbaum"
19370,"Robb Earnest"
19370,"Jeremy Fifer"
19370,"Matthew Rivaldi"
154086,"J. Alex Kevern"
859,"Steve Jackson (I)"
118174,"Darrell Louder"
216091,"Cyril Demaegd"
7688,"(Uncredited)"
2507,"Martin Wallace"
2944,"Haim Shafir"
50768,"Dan Schnake"
50768,"Adam West"
245271,"Matt Leacock"
46255,"Christian Leonhard"
